sim_time,unit_id,x,y,battery,state
36.9,U03,12.715,211.634,95.22,patrullando
37.0,U01,-47.467,-41.829,99.39,patrullando
37.0,U02,-5.652,-6.759,92.15,recargando
37.0,U03,10.904,212.484,95.16,patrullando
37.1,U01,-52.292,-46.91,99.33,patrullando
37.1,U02,-5.652,-6.759,92.75,recargando
37.1,U03,9.094,213.333,95.09,patrullando
37.2,U01,-57.117,-51.99,99.26,patrullando
37.2,U02,-5.652,-6.759,93.35,recargando
37.2,U03,7.283,214.183,95.03,patrullando
37.3,U01,-61.942,-57.071,99.19,patrullando
37.3,U02,-5.652,-6.759,93.95,recargando
37.3,U03,2.353,212.338,94.97,batería baja
37.4,U01,-66.767,-62.151,99.13,patrullando
37.4,U02,-5.652,-6.759,94.55,recargando
37.4,U03,2.295,207.074,94.9,regresando a base
37.5,U01,-71.591,-67.232,99.06,patrullando
37.5,U02,-5.652,-6.759,95.15,recargando
37.5,U03,2.237,201.811,94.83,regresando a base
37.6,U01,-76.416,-72.312,99.0,patrullando
37.6,U02,-5.652,-6.759,95.75,recargando
37.6,U03,2.178,196.547,94.76,regresando a base
37.7,U01,-81.241,-77.393,98.93,patrullando
37.7,U02,-5.652,-6.759,96.35,recargando
37.7,U03,2.12,191.284,94.7,regresando a base
37.8,U01,-86.066,-82.474,98.87,patrullando
37.8,U02,-5.652,-6.759,96.95,recargando
37.8,U03,2.062,186.02,94.63,regresando a base
37.9,U01,-90.891,-87.554,98.8,patrullando
37.9,U02,-5.652,-6.759,97.55,recargando
37.9,U03,2.003,180.757,94.56,regresando a base
38.0,U01,-95.716,-92.635,98.73,patrullando
38.0,U02,-5.652,-6.759,98.15,recargando
38.0,U03,1.945,175.493,94.5,regresando a base
38.1,U01,-100.541,-97.715,98.67,patrullando
38.1,U02,-5.652,-6.759,98.75,recargando
38.1,U03,1.887,170.23,94.43,regresando a base
38.2,U01,-105.074,-102.488,98.6,patrullando
38.2,U02,-5.652,-6.759,99.35,recargando
38.2,U03,1.828,164.966,94.36,regresando a base
38.3,U01,-109.221,-106.855,98.54,patrullando
38.3,U02,-5.652,-6.759,99.95,recargando
38.3,U03,1.77,159.703,94.29,regresando a base
38.4,U01,-113.016,-110.851,98.47,patrullando
38.4,U02,-5.652,-6.759,99.98,patrullando
38.4,U03,1.712,154.439,94.23,regresando a base
38.5,U01,-116.488,-114.508,98.41,patrullando
38.5,U02,-7.823,-8.914,99.94,patrullando
38.5,U03,1.653,149.176,94.16,regresando a base
38.6,U01,-119.665,-117.853,98.34,patrullando
38.6,U02,-9.994,-11.069,99.9,patrullando
38.6,U03,1.595,143.912,94.09,regresando a base
38.7,U01,-122.572,-120.914,98.27,patrullando
38.7,U02,-12.164,-13.224,99.86,patrullando
38.7,U03,1.537,138.649,94.02,regresando a base
38.8,U01,-125.232,-123.715,98.21,patrullando
38.8,U02,-14.335,-15.378,99.82,patrullando
38.8,U03,1.478,133.385,93.96,regresando a base
38.9,U01,-127.666,-126.278,98.14,patrullando
38.9,U02,-16.506,-17.533,99.78,patrullando
38.9,U03,1.42,128.122,93.89,regresando a base
39.0,U01,-129.893,-128.623,98.08,patrullando
39.0,U02,-18.677,-19.688,99.74,patrullando
39.0,U03,1.362,122.858,93.82,regresando a base
39.1,U01,-131.931,-130.769,98.01,patrullando
39.1,U02,-20.848,-21.842,99.7,patrullando
39.1,U03,1.303,117.595,93.75,regresando a base
39.2,U01,-133.796,-132.732,97.95,patrullando
39.2,U02,-23.019,-23.997,99.66,patrullando
39.2,U03,1.245,112.331,93.69,regresando a base
39.3,U01,-135.502,-134.528,97.88,patrullando
39.3,U02,-25.19,-26.152,99.62,patrullando
39.3,U03,1.187,107.068,93.62,regresando a base
39.4,U01,-137.063,-136.172,97.81,patrullando
39.4,U02,-27.361,-28.306,99.58,patrullando
39.4,U03,1.128,101.804,93.55,regresando a base
39.5,U01,-138.491,-137.676,97.75,patrullando
39.5,U02,-29.532,-30.461,99.55,patrullando
39.5,U03,1.07,96.541,93.48,regresando a base
39.6,U01,-139.868,-139.126,97.68,patrullando
39.6,U02,-31.703,-32.616,99.51,patrullando
39.6,U03,1.012,91.277,93.42,regresando a base
39.7,U01,-141.245,-140.577,97.62,patrullando
39.7,U02,-33.874,-34.77,99.47,patrullando
39.7,U03,0.953,86.014,93.35,regresando a base
39.8,U01,-142.623,-142.027,97.55,patrullando
39.8,U02,-36.044,-36.925,99.43,patrullando
39.8,U03,0.895,80.75,93.28,regresando a base
39.9,U01,-144.0,-143.477,97.49,patrullando
39.9,U02,-38.215,-39.08,99.39,patrullando
39.9,U03,0.837,75.487,93.22,regresando a base
40.0,U01,-145.377,-144.927,97.42,patrullando
40.0,U02,-40.386,-41.234,99.35,patrullando
40.0,U03,0.778,70.223,93.15,regresando a base
40.1,U01,-146.754,-146.378,97.35,patrullando
40.1,U02,-42.557,-43.389,99.31,patrullando
40.1,U03,0.72,64.96,93.08,regresando a base
40.2,U01,-148.132,-147.828,97.29,patrullando
40.2,U02,-44.728,-45.544,99.27,patrullando
40.2,U03,0.662,59.696,93.01,regresando a base
40.3,U01,-141.793,-150.813,97.21,patrullando
40.3,U02,-46.899,-47.698,99.23,patrullando
40.3,U03,0.605,54.622,92.95,regresando a base
40.4,U01,-135.454,-153.799,97.13,patrullando
40.4,U02,-49.07,-49.853,99.19,patrullando
40.4,U03,0.554,49.979,92.88,regresando a base
40.5,U01,-129.116,-156.785,97.06,patrullando
40.5,U02,-51.241,-52.008,99.15,patrullando
40.5,U03,0.507,45.731,92.81,regresando a base
40.6,U01,-122.777,-159.77,96.98,patrullando
40.6,U02,-53.412,-54.163,99.11,patrullando
40.6,U03,0.464,41.844,92.74,regresando a base
40.7,U01,-116.438,-162.756,96.9,patrullando
40.7,U02,-55.583,-56.317,99.07,patrullando
40.7,U03,0.424,38.287,92.68,regresando a base
40.8,U01,-110.1,-165.741,96.83,patrullando
40.8,U02,-57.754,-58.472,99.03,patrullando
40.8,U03,0.388,35.033,92.61,regresando a base
40.9,U01,-103.761,-168.727,96.75,patrullando
40.9,U02,-59.924,-60.627,98.99,patrullando
40.9,U03,0.355,32.055,92.54,regresando a base
41.0,U01,-97.422,-171.713,96.67,patrullando
41.0,U02,-62.095,-62.781,98.95,patrullando
41.0,U03,0.325,29.33,92.47,regresando a base
41.1,U01,-91.084,-174.698,96.59,patrullando
41.1,U02,-64.266,-64.936,98.91,patrullando
41.1,U03,0.297,26.837,92.41,regresando a base
41.2,U01,-84.745,-177.684,96.52,patrullando
41.2,U02,-66.437,-67.091,98.87,patrullando
41.2,U03,0.272,24.556,92.34,regresando a base
41.3,U01,-78.406,-180.669,96.44,patrullando
41.3,U02,-68.608,-69.245,98.83,patrullando
41.3,U03,0.249,22.469,92.27,regresando a base
41.4,U01,-72.068,-183.655,96.36,patrullando
41.4,U02,-70.779,-71.4,98.79,patrullando
41.4,U03,0.227,20.469,92.2,regresando a base
41.5,U01,-65.942,-186.54,96.29,patrullando
41.5,U02,-72.95,-73.555,98.75,patrullando
41.5,U03,0.205,18.469,92.14,regresando a base
41.6,U01,-60.337,-189.18,96.21,patrullando
41.6,U02,-75.121,-75.709,98.71,patrullando
41.6,U03,0.183,16.469,92.07,regresando a base
41.7,U01,-55.208,-191.596,96.13,patrullando
41.7,U02,-77.292,-77.864,98.68,patrullando
41.7,U03,0.16,14.469,92.0,regresando a base
41.8,U01,-50.516,-193.806,96.06,patrullando
41.8,U02,-79.463,-80.019,98.64,patrullando
41.8,U03,0.138,12.469,91.94,regresando a base
41.9,U01,-46.222,-195.829,95.98,patrullando
41.9,U02,-81.634,-82.173,98.6,patrullando
41.9,U03,0.116,10.47,91.87,regresando a base
42.0,U01,-42.293,-197.679,95.9,patrullando
42.0,U02,-83.804,-84.328,98.56,patrullando
42.0,U03,0.094,8.47,91.8,recargando
42.1,U01,-38.698,-199.373,95.82,patrullando
42.1,U02,-85.975,-86.483,98.52,patrullando
42.1,U03,0.094,8.47,92.4,recargando
42.2,U01,-35.409,-200.922,95.75,patrullando
42.2,U02,-88.146,-88.637,98.48,patrullando
42.2,U03,0.094,8.47,93.0,recargando
42.3,U01,-32.399,-202.34,95.67,patrullando
42.3,U02,-90.317,-90.792,98.44,patrullando
42.3,U03,0.094,8.47,93.6,recargando
42.4,U01,-29.645,-203.637,95.59,patrullando
42.4,U02,-92.488,-92.947,98.4,patrullando
42.4,U03,0.094,8.47,94.2,recargando
42.5,U01,-27.125,-204.824,95.52,patrullando
42.5,U02,-94.659,-95.102,98.36,patrullando
42.5,U03,0.094,8.47,94.8,recargando
42.6,U01,-24.82,-205.91,95.44,patrullando
42.6,U02,-96.83,-97.256,98.32,patrullando
42.6,U03,0.094,8.47,95.4,recargando
42.7,U01,-22.71,-206.903,95.36,patrullando
42.7,U02,-99.001,-99.411,98.28,patrullando
42.7,U03,0.094,8.47,96.0,recargando
42.8,U01,-20.78,-207.813,95.28,patrullando
42.8,U02,-101.172,-101.566,98.24,patrullando
42.8,U03,0.094,8.47,96.6,recargando
42.9,U01,-18.97,-208.665,95.21,patrullando
42.9,U02,-103.343,-103.72,98.2,patrullando
42.9,U03,0.094,8.47,97.2,recargando
43.0,U01,-17.161,-209.517,95.13,patrullando
43.0,U02,-105.514,-105.875,98.16,patrullando
43.0,U03,0.094,8.47,97.8,recargando
43.1,U01,-15.352,-210.369,95.05,patrullando
43.1,U02,-107.684,-108.03,98.12,patrullando
43.1,U03,0.094,8.47,98.4,recargando
43.2,U01,-13.542,-211.221,94.98,batería baja
43.2,U02,-109.855,-110.184,98.08,patrullando
43.2,U03,0.094,8.47,99.0,recargando
43.3,U01,-13.094,-204.229,94.89,regresando a base
43.3,U02,-112.026,-112.339,98.04,patrullando
43.3,U03,0.094,8.47,99.6,recargando
43.4,U01,-12.646,-197.237,94.81,regresando a base
43.4,U02,-114.197,-114.494,98.0,patrullando
43.4,U03,0.094,8.47,99.98,patrullando
43.5,U01,-12.197,-190.245,94.73,regresando a base
43.5,U02,-116.368,-116.648,97.96,patrullando
43.5,U03,-3.733,12.084,99.93,patrullando
43.6,U01,-11.749,-183.252,94.64,regresando a base
43.6,U02,-118.539,-118.803,97.92,patrullando
43.6,U03,-7.56,15.698,99.87,patrullando
43.7,U01,-11.301,-176.26,94.56,regresando a base
43.7,U02,-120.71,-120.958,97.88,patrullando
43.7,U03,-11.387,19.312,99.82,patrullando
43.8,U01,-10.852,-169.268,94.48,regresando a base
43.8,U02,-122.881,-123.112,97.84,patrullando
43.8,U03,-15.214,22.926,99.76,patrullando
43.9,U01,-10.404,-162.276,94.4,regresando a base
43.9,U02,-125.052,-125.267,97.81,patrullando
43.9,U03,-19.041,26.54,99.71,patrullando
44.0,U01,-9.956,-155.283,94.31,regresando a base
44.0,U02,-127.223,-127.422,97.77,patrullando
44.0,U03,-22.868,30.154,99.65,patrullando
44.1,U01,-9.508,-148.291,94.23,regresando a base
44.1,U02,-129.394,-129.576,97.73,patrullando
44.1,U03,-26.695,33.769,99.6,patrullando
44.2,U01,-9.059,-141.299,94.15,regresando a base
44.2,U02,-131.474,-131.641,97.69,patrullando
44.2,U03,-30.522,37.383,99.54,patrullando
44.3,U01,-8.611,-134.307,94.06,regresando a base
44.3,U02,-133.377,-133.53,97.65,patrullando
44.3,U03,-34.349,40.997,99.49,patrullando
44.4,U01,-8.163,-127.315,93.98,regresando a base
44.4,U02,-135.119,-135.259,97.61,patrullando
44.4,U03,-38.176,44.611,99.44,patrullando
44.5,U01,-7.714,-120.322,93.9,regresando a base
44.5,U02,-136.712,-136.84,97.57,patrullando
44.5,U03,-42.003,48.225,99.38,patrullando
44.6,U01,-7.266,-113.33,93.82,regresando a base
44.6,U02,-138.17,-138.288,97.53,patrullando
44.6,U03,-45.83,51.839,99.33,patrullando
44.7,U01,-6.818,-106.338,93.73,regresando a base
44.7,U02,-139.59,-139.697,97.49,patrullando
44.7,U03,-49.657,55.453,99.27,patrullando
44.8,U01,-6.369,-99.346,93.65,regresando a base
44.8,U02,-141.009,-141.106,97.45,patrullando
44.8,U03,-53.484,59.067,99.22,patrullando
44.9,U01,-5.921,-92.353,93.57,regresando a base
44.9,U02,-142.429,-142.514,97.41,patrullando
44.9,U03,-57.311,62.682,99.16,patrullando
45.0,U01,-5.473,-85.361,93.48,regresando a base
45.0,U02,-143.848,-143.923,97.37,patrullando
45.0,U03,-61.138,66.296,99.11,patrullando
45.1,U01,-5.025,-78.369,93.4,regresando a base
45.1,U02,-145.268,-145.332,97.33,patrullando
45.1,U03,-64.965,69.91,99.05,patrullando
45.2,U01,-4.597,-71.707,93.32,regresando a base
45.2,U02,-146.687,-146.741,97.29,patrullando
45.2,U03,-68.792,73.524,99.0,patrullando
45.3,U01,-4.207,-65.612,93.23,regresando a base
45.3,U02,-148.107,-148.15,97.25,patrullando
45.3,U03,-72.619,77.138,98.95,patrullando
45.4,U01,-3.849,-60.035,93.15,regresando a base
45.4,U02,-145.338,-149.449,97.21,patrullando
45.4,U03,-76.446,80.752,98.89,patrullando
45.5,U01,-3.522,-54.932,93.07,regresando a base
45.5,U02,-142.568,-150.747,97.16,patrullando
45.5,U03,-80.273,84.366,98.84,patrullando
45.6,U01,-3.223,-50.263,92.99,regresando a base
45.6,U02,-139.799,-152.046,97.12,patrullando
45.6,U03,-84.1,87.98,98.78,patrullando
45.7,U01,-2.949,-45.991,92.9,regresando a base
45.7,U02,-137.03,-153.344,97.07,patrullando
45.7,U03,-87.927,91.595,98.73,patrullando
45.8,U01,-2.698,-42.081,92.82,regresando a base
45.8,U02,-134.26,-154.643,97.03,patrullando
45.8,U03,-91.754,95.209,98.67,patrullando
45.9,U01,-2.469,-38.505,92.74,regresando a base
45.9,U02,-131.491,-155.942,96.98,patrullando
45.9,U03,-95.581,98.823,98.62,patrullando
46.0,U01,-2.259,-35.232,92.65,regresando a base
46.0,U02,-128.722,-157.24,96.94,patrullando
46.0,U03,-99.408,102.437,98.56,patrullando
46.1,U01,-2.067,-32.237,92.57,regresando a base
46.1,U02,-125.952,-158.539,96.89,patrullando
46.1,U03,-103.235,106.051,98.51,patrullando
46.2,U01,-1.891,-29.497,92.49,regresando a base
46.2,U02,-123.183,-159.837,96.85,patrullando
46.2,U03,-107.062,109.665,98.46,patrullando
46.3,U01,-1.73,-26.99,92.41,regresando a base
46.3,U02,-120.414,-161.136,96.8,patrullando
46.3,U03,-110.889,113.279,98.4,patrullando
46.4,U01,-1.583,-24.695,92.32,regresando a base
46.4,U02,-117.644,-162.434,96.76,patrullando
46.4,U03,-114.542,116.729,98.35,patrullando
46.5,U01,-1.449,-22.596,92.24,regresando a base
46.5,U02,-114.875,-163.733,96.71,patrullando
46.5,U03,-117.885,119.886,98.29,patrullando
46.6,U01,-1.321,-20.6,92.16,regresando a base
46.6,U02,-112.106,-165.032,96.67,patrullando
46.6,U03,-120.943,122.774,98.24,patrullando
46.7,U01,-1.193,-18.605,92.07,regresando a base
46.7,U02,-109.336,-166.33,96.62,patrullando
46.7,U03,-123.741,125.417,98.18,patrullando
46.8,U01,-1.065,-16.609,91.99,regresando a base
46.8,U02,-106.567,-167.629,96.58,patrullando
46.8,U03,-126.302,127.835,98.13,patrullando
46.9,U01,-0.937,-14.613,91.91,regresando a base
46.9,U02,-103.798,-168.927,96.53,patrullando
46.9,U03,-128.645,130.048,98.07,patrullando
47.0,U01,-0.809,-12.617,91.83,regresando a base
47.0,U02,-101.028,-170.226,96.49,patrullando
47.0,U03,-130.789,132.072,98.02,patrullando
47.1,U01,-0.681,-10.621,91.74,regresando a base
47.1,U02,-98.259,-171.525,96.44,patrullando
47.1,U03,-132.75,133.925,97.97,patrullando
47.2,U01,-0.553,-8.625,91.66,recargando
47.2,U02,-95.49,-172.823,96.4,patrullando
47.2,U03,-134.545,135.62,97.91,patrullando
47.3,U01,-0.553,-8.625,92.26,recargando
47.3,U02,-92.72,-174.122,96.35,patrullando
47.3,U03,-136.188,137.171,97.86,patrullando
47.4,U01,-0.553,-8.625,92.86,recargando
47.4,U02,-89.951,-175.42,96.31,patrullando
47.4,U03,-137.69,138.59,97.8,patrullando
47.5,U01,-0.553,-8.625,93.46,recargando
47.5,U02,-87.182,-176.719,96.26,patrullando
47.5,U03,-139.144,139.963,97.75,patrullando
47.6,U01,-0.553,-8.625,94.06,recargando
47.6,U02,-84.412,-178.018,96.22,patrullando
47.6,U03,-140.598,141.336,97.69,patrullando
47.7,U01,-0.553,-8.625,94.66,recargando
47.7,U02,-81.643,-179.316,96.17,patrullando
47.7,U03,-142.053,142.71,97.64,patrullando
47.8,U01,-0.553,-8.625,95.26,recargando
47.8,U02,-78.874,-180.615,96.13,patrullando
47.8,U03,-143.507,144.083,97.58,patrullando
47.9,U01,-0.553,-8.625,95.86,recargando
47.9,U02,-76.104,-181.913,96.08,patrullando
47.9,U03,-144.961,145.456,97.53,patrullando
48.0,U01,-0.553,-8.625,96.46,recargando
48.0,U02,-73.335,-183.212,96.04,patrullando
48.0,U03,-146.415,146.829,97.48,patrullando
48.1,U01,-0.553,-8.625,97.06,recargando
48.1,U02,-70.566,-184.51,95.99,patrullando
48.1,U03,-147.869,148.202,97.42,patrullando
48.2,U01,-0.553,-8.625,97.66,recargando
48.2,U02,-67.796,-185.809,95.95,patrullando
48.2,U03,-150.11,143.44,97.36,patrullando
48.3,U01,-0.553,-8.625,98.26,recargando
48.3,U02,-65.027,-187.108,95.9,patrullando
48.3,U03,-152.351,138.677,97.3,patrullando
48.4,U01,-0.553,-8.625,98.86,recargando
48.4,U02,-62.258,-188.406,95.86,patrullando
48.4,U03,-154.592,133.914,97.23,patrullando
48.5,U01,-0.553,-8.625,99.46,recargando
48.5,U02,-59.488,-189.705,95.81,patrullando
48.5,U03,-156.833,129.151,97.17,patrullando
48.6,U01,-0.553,-8.625,99.98,patrullando
48.6,U02,-56.719,-191.003,95.77,patrullando
48.6,U03,-159.074,124.388,97.11,patrullando
48.7,U01,-0.534,-15.632,99.9,patrullando
48.7,U02,-53.95,-192.302,95.72,patrullando
48.7,U03,-161.315,119.625,97.04,patrullando
48.8,U01,-0.516,-22.638,99.81,patrullando
48.8,U02,-51.18,-193.601,95.68,patrullando
48.8,U03,-163.556,114.862,96.98,patrullando
48.9,U01,-0.497,-29.645,99.73,patrullando
48.9,U02,-48.411,-194.899,95.63,patrullando
48.9,U03,-165.797,110.099,96.92,patrullando
49.0,U01,-0.479,-36.651,99.65,patrullando
49.0,U02,-45.642,-196.198,95.59,patrullando
49.0,U03,-168.038,105.336,96.86,patrullando
49.1,U01,-0.46,-43.658,99.56,patrullando
49.1,U02,-42.872,-197.496,95.54,patrullando
49.1,U03,-170.279,100.573,96.79,patrullando
49.2,U01,-0.442,-50.664,99.48,patrullando
49.2,U02,-40.103,-198.795,95.5,patrullando
49.2,U03,-172.52,95.81,96.73,patrullando
49.3,U01,-0.423,-57.671,99.4,patrullando
49.3,U02,-37.334,-200.094,95.45,patrullando
49.3,U03,-174.761,91.047,96.67,patrullando
49.4,U01,-0.405,-64.678,99.32,patrullando
49.4,U02,-34.564,-201.392,95.41,patrullando
49.4,U03,-177.002,86.284,96.6,patrullando
49.5,U01,-0.386,-71.684,99.23,patrullando
49.5,U02,-31.795,-202.691,95.37,patrullando
49.5,U03,-179.243,81.521,96.54,patrullando
49.6,U01,-0.368,-78.691,99.15,patrullando
49.6,U02,-29.093,-203.958,95.32,patrullando
49.6,U03,-181.484,76.758,96.48,patrullando
49.7,U01,-0.349,-85.697,99.07,patrullando
49.7,U02,-26.62,-205.118,95.28,patrullando
49.7,U03,-183.725,71.995,96.42,patrullando
49.8,U01,-0.33,-92.704,98.98,patrullando
49.8,U02,-24.357,-206.179,95.23,patrullando
49.8,U03,-185.966,67.232,96.35,patrullando
49.9,U01,-0.312,-99.711,98.9,patrullando
49.9,U02,-22.287,-207.149,95.19,patrullando
49.9,U03,-188.207,62.47,96.29,patrullando
50.0,U01,-0.293,-106.717,98.82,patrullando
50.0,U02,-20.392,-208.038,95.14,patrullando
50.0,U03,-190.448,57.707,96.23,patrullando
50.1,U01,-0.275,-113.724,98.73,patrullando
50.1,U02,-18.582,-208.887,95.1,patrullando
50.1,U03,-192.689,52.944,96.16,patrullando
50.2,U01,-0.256,-120.73,98.65,patrullando
50.2,U02,-16.771,-209.736,95.05,patrullando
50.2,U03,-194.807,48.443,96.1,patrullando
50.3,U01,-0.238,-127.737,98.57,patrullando
50.3,U02,-14.96,-210.585,95.01,patrullando
50.3,U03,-196.744,44.326,96.04,patrullando
50.4,U01,-0.219,-134.743,98.48,patrullando
50.4,U02,-13.149,-211.434,94.96,batería baja
50.4,U03,-198.517,40.558,95.98,patrullando
50.5,U01,-0.201,-141.75,98.4,patrullando
50.5,U02,-12.959,-208.381,94.91,regresando a base
50.5,U03,-200.139,37.111,95.91,patrullando
50.6,U01,-0.184,-148.197,98.32,patrullando
50.6,U02,-12.769,-205.329,94.87,regresando a base
50.6,U03,-201.623,33.956,95.85,patrullando
50.7,U01,-0.168,-154.096,98.24,patrullando
50.7,U02,-12.58,-202.276,94.82,regresando a base
50.7,U03,-202.981,31.07,95.79,patrullando
50.8,U01,-0.154,-159.494,98.15,patrullando
50.8,U02,-12.39,-199.223,94.77,regresando a base
50.8,U03,-204.224,28.429,95.72,patrullando
50.9,U01,-0.054,-164.206,98.07,patrullando
50.9,U02,-12.286,-196.397,94.72,regresando a base
50.9,U03,-205.361,26.013,95.66,patrullando
51.0,U01,0.23,-168.173,97.99,patrullando
51.0,U02,-12.375,-193.916,94.68,regresando a base
51.0,U03,-206.401,23.801,95.6,patrullando
51.1,U01,0.736,-171.59,97.9,patrullando
51.1,U02,-12.706,-191.649,94.63,regresando a base
51.1,U03,-207.353,21.778,95.54,patrullando
